Participant_Number,Trial_Number,Condition,FC_distal,FC_proximal,Target_Contrast,Correct_Response,Reaction_Time
29,294,Equal,0.1,0.1,0.039810717055349706,1,0.3519927590000407
29,295,Increase,0.1,0.25,0.03162277660168378,1,0.3552316439995593
29,296,Equal_null,0.25,0.25,0.03981071705534971,1,0.2063155050000205
29,297,Control,0.0,0.25,0.039810717055349706,0,0.13711179500023718
29,298,Control,0.0,0.25,0.050118723362727206,0,0.1647752569997465
29,299,Equal,0.25,0.25,0.039810717055349706,1,0.3369290129999172
29,300,Control,0.0,0.25,0.0630957344480193,1,0.2697354219999397
29,301,Equal,0.25,0.25,0.03162277660168378,1,0.26107668900021963
29,302,Equal,0.1,0.1,0.03162277660168378,1,0.25641476700002386
29,303,Increase,0.1,0.25,0.025118864315095787,0,0.2978615820002233
29,304,Equal,0.1,0.1,0.025118864315095787,0,0.2520258429999558
29,305,Decrease,0.25,0.1,0.039810717055349706,0,0.47008877300004315
29,306,Equal,0.25,0.25,0.025118864315095787,1,0.3772424650001085
29,307,Decrease,0.25,0.1,0.050118723362727206,0,0.5884558120001202
29,308,Equal,0.25,0.25,0.019952623149688785,0,0.5357343579998997
29,309,Control,0.0,0.25,0.050118723362727206,0,0.5387352739999187
29,310,Control,0.0,0.25,0.0630957344480193,1,0.35893157299960876
29,311,Increase_null,0.1,0.25,0.031622776601683784,1,0.33018812899990735
29,312,Equal,0.1,0.1,0.03162277660168378,0,0.2613467370001672
29,313,Control,0.0,0.1,0.03162277660168378,0,0.3935543890002009
29,314,Equal,0.1,0.1,0.039810717055349706,1,0.4905547690000276
29,315,Increase,0.1,0.25,0.03162277660168378,0,0.5107621920001293
29,316,Control,0.0,0.1,0.039810717055349706,0,0.5671203869997044
29,317,Equal,0.25,0.25,0.025118864315095787,0,0.33835373199963215
29,318,Equal,0.25,0.25,0.03162277660168378,0,0.3954015240001354
29,319,Control,0.0,0.25,0.050118723362727206,0,0.07168364700009988
29,320,Equal,0.1,0.1,0.03162277660168378,1,0.33079875800012815
29,321,Equal,0.25,0.25,0.039810717055349706,1,0.3820034509999459
29,322,Control,0.0,0.1,0.050118723362727206,1,0.3612051770001017
29,323,Equal,0.1,0.1,0.025118864315095787,0,0.340380236999863
29,324,Decrease,0.25,0.1,0.0630957344480193,1,0.4074436579999201
29,325,Increase,0.1,0.25,0.039810717055349706,0,0.3546963680000772
29,326,Control,0.0,0.25,0.0630957344480193,1,0.4943088679997345
29,327,Control_null,0.0,0.25,0.03981071705534971,1,0.21519452299980912
29,328,Equal,0.25,0.25,0.03162277660168378,0,0.07543834300031449
29,329,Equal,0.1,0.1,0.03162277660168378,0,0.3635187780000706
29,330,Increase,0.1,0.25,0.050118723362727206,0,0.40647713299995303
29,331,Control,0.0,0.25,0.050118723362727206,1,0.5529049920000944
29,332,Equal,0.1,0.1,0.039810717055349706,0,0.41197840299992095
29,333,Equal,0.1,0.1,0.050118723362727206,1,0.3659599809998326
29,334,Increase,0.1,0.25,0.0630957344480193,1,0.4413946390000092
29,335,Control,0.0,0.1,0.039810717055349706,0,0.22154621299978317
29,336,Increase,0.1,0.25,0.050118723362727206,0,0.3207466359999671
29,337,Control,0.0,0.25,0.039810717055349706,0,0.3720682870002747
29,338,Equal,0.25,0.25,0.039810717055349706,0,0.3743255979998139
29,339,Control,0.0,0.1,0.050118723362727206,1,0.42772276599998804
29,340,Equal,0.1,0.1,0.039810717055349706,0,0.29963674999999057
29,341,Equal,0.25,0.25,0.050118723362727206,0,0.3263738740001827
29,342,Decrease,0.25,0.1,0.050118723362727206,0,0.5669307799998933
29,343,Control,0.0,0.1,0.039810717055349706,0,0.4900486000001365
29,344,Control,0.0,0.1,0.050118723362727206,1,0.5723911900004168
29,345,Control,0.0,0.25,0.050118723362727206,0,0.4472461539999131
29,346,Increase,0.1,0.25,0.0630957344480193,1,0.48373104199981753
29,347,Decrease,0.25,0.1,0.0630957344480193,1,0.4147952839998652
29,348,Control,0.0,0.25,0.0630957344480193,0,0.46615215499969054
29,349,Decrease,0.25,0.1,0.050118723362727206,0,0.39078891300005125
29,350,Decrease,0.25,0.1,0.0630957344480193,1,0.3534371790001387
29,351,Control,0.0,0.1,0.039810717055349706,0,0.49148733699985314
29,352,Control,0.0,0.1,0.050118723362727206,1,0.5427446100002271
29,353,Increase,0.1,0.25,0.050118723362727206,1,0.455013063000024
29,354,Equal,0.1,0.1,0.050118723362727206,1,0.5781630379997296
29,355,Control,0.0,0.25,0.07943282347242812,1,0.3712748250000004
29,356,Increase,0.1,0.25,0.039810717055349706,0,0.3185966850001023
29,357,Increase,0.1,0.25,0.050118723362727206,1,0.6328089399999044
29,358,Control,0.0,0.1,0.039810717055349706,1,0.5641189170000871
29,359,Increase,0.1,0.25,0.039810717055349706,1,0.2859673580001072
29,360,Control,0.0,0.1,0.03162277660168378,0,0.5681259569996655
29,361,Equal,0.1,0.1,0.039810717055349706,1,0.5150795599997764
29,362,Equal,0.1,0.1,0.03162277660168378,1,0.43037169199988057
29,363,Control_null,0.0,0.25,0.031622776601683784,1,0.45767146100024547
29,364,Control,0.0,0.1,0.039810717055349706,0,0.3890086369997334
29,365,Control,0.0,0.1,0.050118723362727206,1,0.3703693949996705
29,366,Control,0.0,0.25,0.0630957344480193,1,0.3023631949999981
29,367,Control,0.0,0.25,0.050118723362727206,1,0.3201465189999908
29,368,Equal,0.25,0.25,0.0630957344480193,1,0.36368274999995265
29,369,Equal,0.25,0.25,0.050118723362727206,1,0.36372053199966103
29,370,Decrease,0.25,0.1,0.050118723362727206,1,0.3188472209999418
29,371,Control,0.0,0.25,0.039810717055349706,1,0.41631734900010997
29,372,Decrease,0.25,0.1,0.039810717055349706,1,0.4115001709997159
29,373,Equal,0.25,0.25,0.039810717055349706,1,0.4135585710000669
29,374,Equal,0.1,0.1,0.025118864315095787,1,0.4416948989996854
29,375,Increase_null,0.1,0.25,0.02511886431509579,1,0.3888653230001182
29,376,Control,0.0,0.1,0.039810717055349706,0,0.40820704099996874
29,377,Equal,0.25,0.25,0.03162277660168378,0,0.42741682299993045
29,378,Control,0.0,0.25,0.03162277660168378,0,0.38492324200024086
29,379,Equal,0.1,0.1,0.019952623149688785,0,0.4047702840002785
29,380,Equal,0.25,0.25,0.039810717055349706,1,0.7572441309998794
29,381,Decrease,0.25,0.1,0.03162277660168378,0,0.5447780680001415
